circuit name,latitude,longitude,fastest lap speed
Circuit Paul Ricard,43.2506,5.79167,222.531
Circuit Paul Ricard,43.2506,5.79167,223.083
Circuit Paul Ricard,43.2506,5.79167,222.792
Circuit Paul Ricard,43.2506,5.79167,220.494
Circuit Paul Ricard,43.2506,5.79167,222.587
Circuit Paul Ricard,43.2506,5.79167,220.395
Circuit Paul Ricard,43.2506,5.79167,223.201
Circuit Paul Ricard,43.2506,5.79167,219.904
Circuit Paul Ricard,43.2506,5.79167,219.365
Circuit Paul Ricard,43.2506,5.79167,219.127
Circuit Paul Ricard,43.2506,5.79167,219.773
Circuit Paul Ricard,43.2506,5.79167,217.545
Circuit Paul Ricard,43.2506,5.79167,217.953
Circuit Paul Ricard,43.2506,5.79167,217.176
Circuit Paul Ricard,43.2506,5.79167,213.949
Circuit Paul Ricard,43.2506,5.79167,221.071
Circuit Paul Ricard,43.2506,5.79167,213.907
Circuit Paul Ricard,43.2506,5.79167,213.907
Red Bull Ring,47.2197,14.7647,230.491
Red Bull Ring,47.2197,14.7647,232.160
Red Bull Ring,47.2197,14.7647,231.728
Red Bull Ring,47.2197,14.7647,225.055
Red Bull Ring,47.2197,14.7647,227.010
Red Bull Ring,47.2197,14.7647,225.777
Red Bull Ring,47.2197,14.7647,226.918
Red Bull Ring,47.2197,14.7647,226.399
Red Bull Ring,47.2197,14.7647,225.267
Red Bull Ring,47.2197,14.7647,227.876
Red Bull Ring,47.2197,14.7647,224.327
Red Bull Ring,47.2197,14.7647,226.053
Red Bull Ring,47.2197,14.7647,225.381
Red Bull Ring,47.2197,14.7647,224.626
Red Bull Ring,47.2197,14.7647,225.633
Red Bull Ring,47.2197,14.7647,231.180
Red Bull Ring,47.2197,14.7647,224.730
Red Bull Ring,47.2197,14.7647,229.983
Red Bull Ring,47.2197,14.7647,225.143
Red Bull Ring,47.2197,14.7647,220.869
Silverstone Circuit,52.0786,-1.01694,233.831
Silverstone Circuit,52.0786,-1.01694,232.424
Silverstone Circuit,52.0786,-1.01694,233.576
Silverstone Circuit,52.0786,-1.01694,232.089
Silverstone Circuit,52.0786,-1.01694,231.551
Silverstone Circuit,52.0786,-1.01694,227.049
Silverstone Circuit,52.0786,-1.01694,226.562
Silverstone Circuit,52.0786,-1.01694,226.862
Silverstone Circuit,52.0786,-1.01694,226.567
Silverstone Circuit,52.0786,-1.01694,226.887
Silverstone Circuit,52.0786,-1.01694,226.695
Silverstone Circuit,52.0786,-1.01694,225.927
Silverstone Circuit,52.0786,-1.01694,226.904
Silverstone Circuit,52.0786,-1.01694,224.134
Silverstone Circuit,52.0786,-1.01694,230.499
Silverstone Circuit,52.0786,-1.01694,224.678
Silverstone Circuit,52.0786,-1.01694,224.177
Silverstone Circuit,52.0786,-1.01694,226.395
Silverstone Circuit,52.0786,-1.01694,222.747
Hockenheimring,49.3278,8.56583,217.968
Hockenheimring,49.3278,8.56583,217.461
Hockenheimring,49.3278,8.56583,216.691
Hockenheimring,49.3278,8.56583,217.085
Hockenheimring,49.3278,8.56583,211.351
Hockenheimring,49.3278,8.56583,214.641
Hockenheimring,49.3278,8.56583,211.468
Hockenheimring,49.3278,8.56583,211.267
Hockenheimring,49.3278,8.56583,211.800
Hockenheimring,49.3278,8.56583,211.974
Hockenheimring,49.3278,8.56583,211.930
Hockenheimring,49.3278,8.56583,212.661
Hockenheimring,49.3278,8.56583,212.368
Hockenheimring,49.3278,8.56583,211.753
Hockenheimring,49.3278,8.56583,211.509
Hockenheimring,49.3278,8.56583,211.811
Hockenheimring,49.3278,8.56583,208.802
Hockenheimring,49.3278,8.56583,213.046
Hockenheimring,49.3278,8.56583,208.609
Hockenheimring,49.3278,8.56583,210.400
Hungaroring,47.5789,19.2486,194.454
Hungaroring,47.5789,19.2486,197.007
Hungaroring,47.5789,19.2486,196.428
Hungaroring,47.5789,19.2486,197.115
Hungaroring,47.5789,19.2486,192.957
Hungaroring,47.5789,19.2486,193.078
Hungaroring,47.5789,19.2486,193.987
Hungaroring,47.5789,19.2486,192.125
Hungaroring,47.5789,19.2486,190.538
Hungaroring,47.5789,19.2486,190.925
Hungaroring,47.5789,19.2486,190.911
Hungaroring,47.5789,19.2486,194.085
Hungaroring,47.5789,19.2486,190.303
Hungaroring,47.5789,19.2486,189.419
Hungaroring,47.5789,19.2486,188.495
Hungaroring,47.5789,19.2486,188.412
Hungaroring,47.5789,19.2486,190.800
Hungaroring,47.5789,19.2486,189.843
Hungaroring,47.5789,19.2486,187.790
Circuit de Spa-Francorchamps,50.4372,5.97139,236.435
Circuit de Spa-Francorchamps,50.4372,5.97139,236.264
Circuit de Spa-Francorchamps,50.4372,5.97139,235.767
Circuit de Spa-Francorchamps,50.4372,5.97139,237.231
Circuit de Spa-Francorchamps,50.4372,5.97139,233.293
Circuit de Spa-Francorchamps,50.4372,5.97139,233.298
Circuit de Spa-Francorchamps,50.4372,5.97139,232.856
Circuit de Spa-Francorchamps,50.4372,5.97139,233.602
Circuit de Spa-Francorchamps,50.4372,5.97139,232.202
Circuit de Spa-Francorchamps,50.4372,5.97139,231.976
Circuit de Spa-Francorchamps,50.4372,5.97139,232.027
Circuit de Spa-Francorchamps,50.4372,5.97139,231.085
Circuit de Spa-Francorchamps,50.4372,5.97139,230.717
Circuit de Spa-Francorchamps,50.4372,5.97139,231.843
Circuit de Spa-Francorchamps,50.4372,5.97139,231.418
Circuit de Spa-Francorchamps,50.4372,5.97139,230.812
Circuit de Spa-Francorchamps,50.4372,5.97139,220.559
Autodromo Nazionale di Monza,45.6156,9.28111,252.794
Autodromo Nazionale di Monza,45.6156,9.28111,249.713
Autodromo Nazionale di Monza,45.6156,9.28111,251.544
Autodromo Nazionale di Monza,45.6156,9.28111,252.770
Autodromo Nazionale di Monza,45.6156,9.28111,249.432
Autodromo Nazionale di Monza,45.6156,9.28111,247.555
Autodromo Nazionale di Monza,45.6156,9.28111,247.743
Autodromo Nazionale di Monza,45.6156,9.28111,249.671
Autodromo Nazionale di Monza,45.6156,9.28111,248.106
Autodromo Nazionale di Monza,45.6156,9.28111,246.568
Autodromo Nazionale di Monza,45.6156,9.28111,248.959
Autodromo Nazionale di Monza,45.6156,9.28111,246.790
Autodromo Nazionale di Monza,45.6156,9.28111,246.010
Autodromo Nazionale di Monza,45.6156,9.28111,248.097
Autodromo Nazionale di Monza,45.6156,9.28111,246.024
Autodromo Nazionale di Monza,45.6156,9.28111,248.959
Autodromo Nazionale di Monza,45.6156,9.28111,243.369
Autodromo Nazionale di Monza,45.6156,9.28111,244.691
Autodromo Nazionale di Monza,45.6156,9.28111,239.685
Marina Bay Street Circuit,1.2914,103.864,177.108
Marina Bay Street Circuit,1.2914,103.864,176.368
Marina Bay Street Circuit,1.2914,103.864,174.137
Marina Bay Street Circuit,1.2914,103.864,174.052
Marina Bay Street Circuit,1.2914,103.864,174.061
Marina Bay Street Circuit,1.2914,103.864,176.753
Marina Bay Street Circuit,1.2914,103.864,176.677
Marina Bay Street Circuit,1.2914,103.864,173.240
Marina Bay Street Circuit,1.2914,103.864,173.253
Marina Bay Street Circuit,1.2914,103.864,171.800
Marina Bay Street Circuit,1.2914,103.864,173.309
Marina Bay Street Circuit,1.2914,103.864,172.675
Marina Bay Street Circuit,1.2914,103.864,171.848
Marina Bay Street Circuit,1.2914,103.864,171.897
Marina Bay Street Circuit,1.2914,103.864,172.106
Marina Bay Street Circuit,1.2914,103.864,172.947
Marina Bay Street Circuit,1.2914,103.864,173.772
Marina Bay Street Circuit,1.2914,103.864,178.860
Marina Bay Street Circuit,1.2914,103.864,172.110
Sochi Autodrom,43.4057,39.9578,219.492
Sochi Autodrom,43.4057,39.9578,219.617
Sochi Autodrom,43.4057,39.9578,219.322
Sochi Autodrom,43.4057,39.9578,217.913
Sochi Autodrom,43.4057,39.9578,218.655
Sochi Autodrom,43.4057,39.9578,218.514
Sochi Autodrom,43.4057,39.9578,214.590
Sochi Autodrom,43.4057,39.9578,214.791
Sochi Autodrom,43.4057,39.9578,214.025
Sochi Autodrom,43.4057,39.9578,214.168
Sochi Autodrom,43.4057,39.9578,214.290
Sochi Autodrom,43.4057,39.9578,212.422
Sochi Autodrom,43.4057,39.9578,214.975
Sochi Autodrom,43.4057,39.9578,211.394
Sochi Autodrom,43.4057,39.9578,211.724
Sochi Autodrom,43.4057,39.9578,210.692
Sochi Autodrom,43.4057,39.9578,211.095
Sochi Autodrom,43.4057,39.9578,210.869
Sochi Autodrom,43.4057,39.9578,202.292
Sochi Autodrom,43.4057,39.9578,198.889
Suzuka Circuit,34.8431,136.541,225.307
Suzuka Circuit,34.8431,136.541,224.521
Suzuka Circuit,34.8431,136.541,223.903
Suzuka Circuit,34.8431,136.541,224.336
Suzuka Circuit,34.8431,136.541,221.869
Suzuka Circuit,34.8431,136.541,226.447
Suzuka Circuit,34.8431,136.541,222.223
Suzuka Circuit,34.8431,136.541,220.551
Suzuka Circuit,34.8431,136.541,220.821
Suzuka Circuit,34.8431,136.541,221.930
Suzuka Circuit,34.8431,136.541,222.081
Suzuka Circuit,34.8431,136.541,217.097
Suzuka Circuit,34.8431,136.541,220.386
Suzuka Circuit,34.8431,136.541,222.530
Suzuka Circuit,34.8431,136.541,220.001
Suzuka Circuit,34.8431,136.541,222.431
Suzuka Circuit,34.8431,136.541,223.934
Suzuka Circuit,34.8431,136.541,221.183
Suzuka Circuit,34.8431,136.541,220.207
Suzuka Circuit,34.8431,136.541,209.244
Circuit of the Americas,30.1328,-97.6411,201.527
Circuit of the Americas,30.1328,-97.6411,202.011
Circuit of the Americas,30.1328,-97.6411,203.782
Circuit of the Americas,30.1328,-97.6411,201.941
Circuit of the Americas,30.1328,-97.6411,201.551
Circuit of the Americas,30.1328,-97.6411,199.369
Circuit of the Americas,30.1328,-97.6411,198.750
Circuit of the Americas,30.1328,-97.6411,198.483
Circuit of the Americas,30.1328,-97.6411,200.547
Circuit of the Americas,30.1328,-97.6411,199.327
Circuit of the Americas,30.1328,-97.6411,198.636
Circuit of the Americas,30.1328,-97.6411,198.273
Circuit of the Americas,30.1328,-97.6411,199.987
Circuit of the Americas,30.1328,-97.6411,199.173
Circuit of the Americas,30.1328,-97.6411,197.437
Circuit of the Americas,30.1328,-97.6411,197.612
Circuit of the Americas,30.1328,-97.6411,194.610
Circuit of the Americas,30.1328,-97.6411,196.633
Autódromo Hermanos Rodríguez,19.4042,-99.0907,195.670
Autódromo Hermanos Rodríguez,19.4042,-99.0907,194.844
Autódromo Hermanos Rodríguez,19.4042,-99.0907,192.874
Autódromo Hermanos Rodríguez,19.4042,-99.0907,191.933
Autódromo Hermanos Rodríguez,19.4042,-99.0907,196.776
Autódromo Hermanos Rodríguez,19.4042,-99.0907,192.150
Autódromo Hermanos Rodríguez,19.4042,-99.0907,192.388
Autódromo Hermanos Rodríguez,19.4042,-99.0907,189.138
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.947
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.232
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.517
Autódromo Hermanos Rodríguez,19.4042,-99.0907,186.717
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.492
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.952
Autódromo Hermanos Rodríguez,19.4042,-99.0907,189.246
Autódromo Hermanos Rodríguez,19.4042,-99.0907,190.419
Autódromo Hermanos Rodríguez,19.4042,-99.0907,194.991
Autódromo Hermanos Rodríguez,19.4042,-99.0907,185.461
Autódromo Hermanos Rodríguez,19.4042,-99.0907,188.070
Autódromo Hermanos Rodríguez,19.4042,-99.0907,184.025
Autódromo José Carlos Pace,-23.7036,-46.6997,216.065
Autódromo José Carlos Pace,-23.7036,-46.6997,216.720
Autódromo José Carlos Pace,-23.7036,-46.6997,216.143
Autódromo José Carlos Pace,-23.7036,-46.6997,217.434
Autódromo José Carlos Pace,-23.7036,-46.6997,219.909
Autódromo José Carlos Pace,-23.7036,-46.6997,219.005
Autódromo José Carlos Pace,-23.7036,-46.6997,215.204
Autódromo José Carlos Pace,-23.7036,-46.6997,214.372
Autódromo José Carlos Pace,-23.7036,-46.6997,214.835
Autódromo José Carlos Pace,-23.7036,-46.6997,214.046
Autódromo José Carlos Pace,-23.7036,-46.6997,212.647
Autódromo José Carlos Pace,-23.7036,-46.6997,214.945
Autódromo José Carlos Pace,-23.7036,-46.6997,210.132
Autódromo José Carlos Pace,-23.7036,-46.6997,212.591
Autódromo José Carlos Pace,-23.7036,-46.6997,214.401
Autódromo José Carlos Pace,-23.7036,-46.6997,208.887
Autódromo José Carlos Pace,-23.7036,-46.6997,213.542
Autódromo José Carlos Pace,-23.7036,-46.6997,216.197
Autódromo José Carlos Pace,-23.7036,-46.6997,209.544
Autódromo José Carlos Pace,-23.7036,-46.6997,206.059
Yas Marina Circuit,24.4672,54.6031,197.267
Yas Marina Circuit,24.4672,54.6031,198.225
Yas Marina Circuit,24.4672,54.6031,196.198
Yas Marina Circuit,24.4672,54.6031,197.477
Yas Marina Circuit,24.4672,54.6031,198.056
Yas Marina Circuit,24.4672,54.6031,197.278
Yas Marina Circuit,24.4672,54.6031,194.354
Yas Marina Circuit,24.4672,54.6031,194.467
Yas Marina Circuit,24.4672,54.6031,193.753
Yas Marina Circuit,24.4672,54.6031,194.456
Yas Marina Circuit,24.4672,54.6031,195.271
Yas Marina Circuit,24.4672,54.6031,191.932
Yas Marina Circuit,24.4672,54.6031,192.192
Yas Marina Circuit,24.4672,54.6031,193.652
Yas Marina Circuit,24.4672,54.6031,192.566
Yas Marina Circuit,24.4672,54.6031,192.276
Yas Marina Circuit,24.4672,54.6031,193.012
Yas Marina Circuit,24.4672,54.6031,188.489
Yas Marina Circuit,24.4672,54.6031,190.064
Albert Park Grand Prix Circuit,-37.8497,144.968,223.075
Albert Park Grand Prix Circuit,-37.8497,144.968,221.839
Albert Park Grand Prix Circuit,-37.8497,144.968,221.327
Albert Park Grand Prix Circuit,-37.8497,144.968,217.054
Albert Park Grand Prix Circuit,-37.8497,144.968,219.621
Albert Park Grand Prix Circuit,-37.8497,144.968,216.493
Albert Park Grand Prix Circuit,-37.8497,144.968,215.851
Albert Park Grand Prix Circuit,-37.8497,144.968,216.277
Albert Park Grand Prix Circuit,-37.8497,144.968,218.011
Albert Park Grand Prix Circuit,-37.8497,144.968,218.310
Albert Park Grand Prix Circuit,-37.8497,144.968,218.858
Albert Park Grand Prix Circuit,-37.8497,144.968,215.581
Albert Park Grand Prix Circuit,-37.8497,144.968,215.751
Albert Park Grand Prix Circuit,-37.8497,144.968,216.478
Albert Park Grand Prix Circuit,-37.8497,144.968,215.766
Albert Park Grand Prix Circuit,-37.8497,144.968,215.197
Albert Park Grand Prix Circuit,-37.8497,144.968,213.821
Albert Park Grand Prix Circuit,-37.8497,144.968,215.807
Albert Park Grand Prix Circuit,-37.8497,144.968,212.478
Albert Park Grand Prix Circuit,-37.8497,144.968,210.022
Bahrain International Circuit,26.0325,50.5106,208.314
Bahrain International Circuit,26.0325,50.5106,206.808
Bahrain International Circuit,26.0325,50.5106,208.575
Bahrain International Circuit,26.0325,50.5106,204.417
Bahrain International Circuit,26.0325,50.5106,205.313
Bahrain International Circuit,26.0325,50.5106,203.422
Bahrain International Circuit,26.0325,50.5106,203.822
Bahrain International Circuit,26.0325,50.5106,204.460
Bahrain International Circuit,26.0325,50.5106,201.372
Bahrain International Circuit,26.0325,50.5106,202.254
Bahrain International Circuit,26.0325,50.5106,204.575
Bahrain International Circuit,26.0325,50.5106,205.228
Bahrain International Circuit,26.0325,50.5106,203.178
Bahrain International Circuit,26.0325,50.5106,200.781
Bahrain International Circuit,26.0325,50.5106,200.211
Bahrain International Circuit,26.0325,50.5106,199.005
Bahrain International Circuit,26.0325,50.5106,204.623
Bahrain International Circuit,26.0325,50.5106,201.487
Bahrain International Circuit,26.0325,50.5106,203.829
Bahrain International Circuit,26.0325,50.5106,200.316
Shanghai International Circuit,31.3389,121.22,204.642
Shanghai International Circuit,31.3389,121.22,206.842
Shanghai International Circuit,31.3389,121.22,206.921
Shanghai International Circuit,31.3389,121.22,204.108
Shanghai International Circuit,31.3389,121.22,206.869
Shanghai International Circuit,31.3389,121.22,207.126
Shanghai International Circuit,31.3389,121.22,198.957
Shanghai International Circuit,31.3389,121.22,198.816
Shanghai International Circuit,31.3389,121.22,200.625
Shanghai International Circuit,31.3389,121.22,198.416
Shanghai International Circuit,31.3389,121.22,202.570
Shanghai International Circuit,31.3389,121.22,202.978
Shanghai International Circuit,31.3389,121.22,201.327
Shanghai International Circuit,31.3389,121.22,201.263
Shanghai International Circuit,31.3389,121.22,200.142
Shanghai International Circuit,31.3389,121.22,201.716
Shanghai International Circuit,31.3389,121.22,196.684
Shanghai International Circuit,31.3389,121.22,199.536
Shanghai International Circuit,31.3389,121.22,200.291
Shanghai International Circuit,31.3389,121.22,196.871
Baku City Circuit,40.3725,49.8533,207.748
Baku City Circuit,40.3725,49.8533,207.465
Baku City Circuit,40.3725,49.8533,206.546
Baku City Circuit,40.3725,49.8533,206.221
Baku City Circuit,40.3725,49.8533,209.795
Baku City Circuit,40.3725,49.8533,204.795
Baku City Circuit,40.3725,49.8533,204.247
Baku City Circuit,40.3725,49.8533,205.047
Baku City Circuit,40.3725,49.8533,203.858
Baku City Circuit,40.3725,49.8533,202.958
Baku City Circuit,40.3725,49.8533,204.349
Baku City Circuit,40.3725,49.8533,203.935
Baku City Circuit,40.3725,49.8533,202.572
Baku City Circuit,40.3725,49.8533,201.204
Baku City Circuit,40.3725,49.8533,201.497
Baku City Circuit,40.3725,49.8533,200.640
Baku City Circuit,40.3725,49.8533,204.430
Baku City Circuit,40.3725,49.8533,199.146
Baku City Circuit,40.3725,49.8533,200.692
Baku City Circuit,40.3725,49.8533,202.410
Circuit de Barcelona-Catalunya,41.57,2.26111,213.499
Circuit de Barcelona-Catalunya,41.57,2.26111,212.835
Circuit de Barcelona-Catalunya,41.57,2.26111,210.081
Circuit de Barcelona-Catalunya,41.57,2.26111,209.947
Circuit de Barcelona-Catalunya,41.57,2.26111,209.469
Circuit de Barcelona-Catalunya,41.57,2.26111,208.080
Circuit de Barcelona-Catalunya,41.57,2.26111,207.478
Circuit de Barcelona-Catalunya,41.57,2.26111,207.249
Circuit de Barcelona-Catalunya,41.57,2.26111,207.591
Circuit de Barcelona-Catalunya,41.57,2.26111,206.743
Circuit de Barcelona-Catalunya,41.57,2.26111,206.817
Circuit de Barcelona-Catalunya,41.57,2.26111,207.876
Circuit de Barcelona-Catalunya,41.57,2.26111,206.171
Circuit de Barcelona-Catalunya,41.57,2.26111,205.917
Circuit de Barcelona-Catalunya,41.57,2.26111,204.717
Circuit de Barcelona-Catalunya,41.57,2.26111,204.782
Circuit de Barcelona-Catalunya,41.57,2.26111,203.418
Circuit de Barcelona-Catalunya,41.57,2.26111,201.413
Circuit de Barcelona-Catalunya,41.57,2.26111,201.355
Circuit de Barcelona-Catalunya,41.57,2.26111,202.977
Circuit de Monaco,43.7347,7.42056,157.721
Circuit de Monaco,43.7347,7.42056,157.494
Circuit de Monaco,43.7347,7.42056,159.828
Circuit de Monaco,43.7347,7.42056,157.593
Circuit de Monaco,43.7347,7.42056,161.730
Circuit de Monaco,43.7347,7.42056,158.295
Circuit de Monaco,43.7347,7.42056,157.471
Circuit de Monaco,43.7347,7.42056,158.890
Circuit de Monaco,43.7347,7.42056,158.701
Circuit de Monaco,43.7347,7.42056,156.531
Circuit de Monaco,43.7347,7.42056,157.214
Circuit de Monaco,43.7347,7.42056,156.031
Circuit de Monaco,43.7347,7.42056,156.803
Circuit de Monaco,43.7347,7.42056,157.496
Circuit de Monaco,43.7347,7.42056,155.938
Circuit de Monaco,43.7347,7.42056,157.284
Circuit de Monaco,43.7347,7.42056,157.166
Circuit de Monaco,43.7347,7.42056,155.233
Circuit de Monaco,43.7347,7.42056,157.448
Circuit de Monaco,43.7347,7.42056,151.775
Circuit Gilles Villeneuve,45.5,-73.5228,209.851
Circuit Gilles Villeneuve,45.5,-73.5228,209.677
Circuit Gilles Villeneuve,45.5,-73.5228,211.140
Circuit Gilles Villeneuve,45.5,-73.5228,214.833
Circuit Gilles Villeneuve,45.5,-73.5228,209.980
Circuit Gilles Villeneuve,45.5,-73.5228,206.370
Circuit Gilles Villeneuve,45.5,-73.5228,206.587
Circuit Gilles Villeneuve,45.5,-73.5228,206.147
Circuit Gilles Villeneuve,45.5,-73.5228,206.456
Circuit Gilles Villeneuve,45.5,-73.5228,206.036
Circuit Gilles Villeneuve,45.5,-73.5228,205.301
Circuit Gilles Villeneuve,45.5,-73.5228,205.723
Circuit Gilles Villeneuve,45.5,-73.5228,205.586
Circuit Gilles Villeneuve,45.5,-73.5228,205.909
Circuit Gilles Villeneuve,45.5,-73.5228,208.101
Circuit Gilles Villeneuve,45.5,-73.5228,203.254
Circuit Gilles Villeneuve,45.5,-73.5228,203.075
Circuit Gilles Villeneuve,45.5,-73.5228,203.139
Circuit Gilles Villeneuve,45.5,-73.5228,203.491
Circuit Gilles Villeneuve,45.5,-73.5228,201.217
Circuit Paul Ricard,43.2506,5.79167,226.717
Circuit Paul Ricard,43.2506,5.79167,224.725
Circuit Paul Ricard,43.2506,5.79167,224.146
Circuit Paul Ricard,43.2506,5.79167,223.351
Circuit Paul Ricard,43.2506,5.79167,226.775
Circuit Paul Ricard,43.2506,5.79167,222.408
Circuit Paul Ricard,43.2506,5.79167,221.677
Circuit Paul Ricard,43.2506,5.79167,221.497
Circuit Paul Ricard,43.2506,5.79167,221.955
Circuit Paul Ricard,43.2506,5.79167,220.922
Circuit Paul Ricard,43.2506,5.79167,221.032
Circuit Paul Ricard,43.2506,5.79167,221.348
Circuit Paul Ricard,43.2506,5.79167,221.558
Circuit Paul Ricard,43.2506,5.79167,220.857
Circuit Paul Ricard,43.2506,5.79167,221.313
Circuit Paul Ricard,43.2506,5.79167,221.113
Circuit Paul Ricard,43.2506,5.79167,219.780
Circuit Paul Ricard,43.2506,5.79167,217.696
Circuit Paul Ricard,43.2506,5.79167,219.463
Circuit Paul Ricard,43.2506,5.79167,219.782
Red Bull Ring,47.2197,14.7647,230.378
Red Bull Ring,47.2197,14.7647,228.620
Red Bull Ring,47.2197,14.7647,226.716
Red Bull Ring,47.2197,14.7647,229.694
Red Bull Ring,47.2197,14.7647,228.432
Red Bull Ring,47.2197,14.7647,226.274
Red Bull Ring,47.2197,14.7647,225.974
Red Bull Ring,47.2197,14.7647,228.207
Red Bull Ring,47.2197,14.7647,224.876
Red Bull Ring,47.2197,14.7647,225.120
Red Bull Ring,47.2197,14.7647,225.087
Red Bull Ring,47.2197,14.7647,228.536
Red Bull Ring,47.2197,14.7647,224.480
Red Bull Ring,47.2197,14.7647,224.350
Red Bull Ring,47.2197,14.7647,225.463
Red Bull Ring,47.2197,14.7647,225.329
Red Bull Ring,47.2197,14.7647,223.672
Red Bull Ring,47.2197,14.7647,222.303
Red Bull Ring,47.2197,14.7647,225.604
Red Bull Ring,47.2197,14.7647,219.051
Silverstone Circuit,52.0786,-1.01694,242.735
Silverstone Circuit,52.0786,-1.01694,242.633
Silverstone Circuit,52.0786,-1.01694,237.452
Silverstone Circuit,52.0786,-1.01694,236.839
Silverstone Circuit,52.0786,-1.01694,237.561
Silverstone Circuit,52.0786,-1.01694,236.277
Silverstone Circuit,52.0786,-1.01694,236.628
Silverstone Circuit,52.0786,-1.01694,235.551
Silverstone Circuit,52.0786,-1.01694,235.875
Silverstone Circuit,52.0786,-1.01694,235.773
Silverstone Circuit,52.0786,-1.01694,236.596
Silverstone Circuit,52.0786,-1.01694,233.378
Silverstone Circuit,52.0786,-1.01694,237.248
Silverstone Circuit,52.0786,-1.01694,233.017
Silverstone Circuit,52.0786,-1.01694,231.754
Silverstone Circuit,52.0786,-1.01694,239.004
Silverstone Circuit,52.0786,-1.01694,237.072
Silverstone Circuit,52.0786,-1.01694,229.360
Silverstone Circuit,52.0786,-1.01694,224.775
Silverstone Circuit,52.0786,-1.01694,227.001
Hockenheimring,49.3278,8.56583,214.839
Hockenheimring,49.3278,8.56583,214.423
Hockenheimring,49.3278,8.56583,211.900
Hockenheimring,49.3278,8.56583,211.566
Hockenheimring,49.3278,8.56583,211.538
Hockenheimring,49.3278,8.56583,211.514
Hockenheimring,49.3278,8.56583,211.797
Hockenheimring,49.3278,8.56583,212.450
Hockenheimring,49.3278,8.56583,208.935
Hockenheimring,49.3278,8.56583,208.271
Hockenheimring,49.3278,8.56583,212.510
Hockenheimring,49.3278,8.56583,206.960
Hockenheimring,49.3278,8.56583,207.646
Hockenheimring,49.3278,8.56583,212.483
Hockenheimring,49.3278,8.56583,210.374
Hockenheimring,49.3278,8.56583,183.826
Hockenheimring,49.3278,8.56583,187.764
Hockenheimring,49.3278,8.56583,180.788
Hockenheimring,49.3278,8.56583,177.719
Hungaroring,47.5789,19.2486,200.840
Hungaroring,47.5789,19.2486,204.552
Hungaroring,47.5789,19.2486,197.673
Hungaroring,47.5789,19.2486,195.937
Hungaroring,47.5789,19.2486,194.706
Hungaroring,47.5789,19.2486,194.602
Hungaroring,47.5789,19.2486,195.000
Hungaroring,47.5789,19.2486,198.807
Hungaroring,47.5789,19.2486,194.260
Hungaroring,47.5789,19.2486,195.626
Hungaroring,47.5789,19.2486,192.962
Hungaroring,47.5789,19.2486,193.161
Hungaroring,47.5789,19.2486,194.691
Hungaroring,47.5789,19.2486,195.098
Hungaroring,47.5789,19.2486,192.496
Hungaroring,47.5789,19.2486,191.435
Hungaroring,47.5789,19.2486,195.670
Hungaroring,47.5789,19.2486,189.712
Hungaroring,47.5789,19.2486,189.026
Hungaroring,47.5789,19.2486,190.457
Circuit de Spa-Francorchamps,50.4372,5.97139,236.390
Circuit de Spa-Francorchamps,50.4372,5.97139,236.577
Circuit de Spa-Francorchamps,50.4372,5.97139,236.832
Circuit de Spa-Francorchamps,50.4372,5.97139,236.957
Circuit de Spa-Francorchamps,50.4372,5.97139,234.537
Circuit de Spa-Francorchamps,50.4372,5.97139,231.790
Circuit de Spa-Francorchamps,50.4372,5.97139,233.157
Circuit de Spa-Francorchamps,50.4372,5.97139,232.714
Circuit de Spa-Francorchamps,50.4372,5.97139,229.848
Circuit de Spa-Francorchamps,50.4372,5.97139,232.697
Circuit de Spa-Francorchamps,50.4372,5.97139,232.774
Circuit de Spa-Francorchamps,50.4372,5.97139,232.012
Circuit de Spa-Francorchamps,50.4372,5.97139,230.744
Circuit de Spa-Francorchamps,50.4372,5.97139,228.285
Circuit de Spa-Francorchamps,50.4372,5.97139,231.622
Circuit de Spa-Francorchamps,50.4372,5.97139,231.850
Circuit de Spa-Francorchamps,50.4372,5.97139,230.858
Circuit de Spa-Francorchamps,50.4372,5.97139,234.421
Autodromo Nazionale di Monza,45.6156,9.28111,251.235
Autodromo Nazionale di Monza,45.6156,9.28111,251.690
Autodromo Nazionale di Monza,45.6156,9.28111,255.014
Autodromo Nazionale di Monza,45.6156,9.28111,249.859
Autodromo Nazionale di Monza,45.6156,9.28111,249.337
Autodromo Nazionale di Monza,45.6156,9.28111,250.165
Autodromo Nazionale di Monza,45.6156,9.28111,248.953
Autodromo Nazionale di Monza,45.6156,9.28111,250.830
Autodromo Nazionale di Monza,45.6156,9.28111,246.793
Autodromo Nazionale di Monza,45.6156,9.28111,248.141
Autodromo Nazionale di Monza,45.6156,9.28111,248.611
Autodromo Nazionale di Monza,45.6156,9.28111,247.784
Autodromo Nazionale di Monza,45.6156,9.28111,251.872
Autodromo Nazionale di Monza,45.6156,9.28111,245.807
Autodromo Nazionale di Monza,45.6156,9.28111,247.039
Autodromo Nazionale di Monza,45.6156,9.28111,245.393
Autodromo Nazionale di Monza,45.6156,9.28111,245.382
